,year,disease,cdc_link
1036,2011,Vancomycin-intermediate Staphylococcus aureus and Vancomycin-resistant Staphylococcus aureus,https://ndc.services.cdc.gov/conditions/vancomycin-intermediate-staphylococcus-aureus-and-vancomycin-resistant-staphylococcus-aureus/
1037,2011,Varicella,https://ndc.services.cdc.gov/conditions/varicella/
1038,2011,Varicella deaths,https://ndc.services.cdc.gov/conditions/varicella-deaths/
1039,2011,Vibriosis,https://ndc.services.cdc.gov/conditions/vibriosis/
1040,2011,Viral hemorrhagic fever,https://ndc.services.cdc.gov/conditions/viral-hemorrhagic-fever/
1041,2011,Crimean-Congo hemorrhagic fever virus,https://ndc.services.cdc.gov/conditions/crimean-congo-hemorrhagic-fever-virus/
1042,2011,Ebola virus,https://ndc.services.cdc.gov/conditions/ebola-virus/
1043,2011,Lassa virus,https://ndc.services.cdc.gov/conditions/lassa-virus/
1044,2011,Lujo virus,https://ndc.services.cdc.gov/conditions/lujo-virus/
1045,2011,Marburg virus,https://ndc.services.cdc.gov/conditions/marburg-virus/
1046,2011,New World arenavirus – Guanarito virus,https://ndc.services.cdc.gov/conditions/new-world-arenavirus-guanarito-virus/
1047,2011,New World arenavirus – Junin virus,https://ndc.services.cdc.gov/conditions/new-world-arenavirus-junin-virus/
1048,2011,New World arenavirus – Machupo virus,https://ndc.services.cdc.gov/conditions/new-world-arenavirus-machupo-virus/
1049,2011,New World arenavirus – Sabia virus,https://ndc.services.cdc.gov/conditions/new-world-arenavirus-sabia-virus/
1050,2011,Waterborne Disease Outbreak,https://ndc.services.cdc.gov/conditions/waterborne-disease-outbreak/
1051,2011,Yellow fever,https://ndc.services.cdc.gov/conditions/yellow-fever/
1052,2012,Anthrax,https://ndc.services.cdc.gov/conditions/anthrax/
1053,2012,"Arboviral diseases, neuroinvasive and non-neuroinvasive",https://ndc.services.cdc.gov/conditions/arboviral-diseases-neuroinvasive-and-non-neuroinvasive/
1054,2012,California serogroup virus diseases,https://ndc.services.cdc.gov/conditions/california-serogroup-virus-diseases/
1055,2012,Eastern equine encephalitis virus disease,https://ndc.services.cdc.gov/conditions/eastern-equine-encephalitis-virus-disease/
1056,2012,Powassan virus disease,https://ndc.services.cdc.gov/conditions/powassan-virus-disease/
1057,2012,St. Louis encephalitis virus disease,https://ndc.services.cdc.gov/conditions/st-louis-encephalitis-virus-disease/
1058,2012,West Nile virus disease,https://ndc.services.cdc.gov/conditions/west-nile-virus-disease/
1059,2012,Western equine encephalitis virus disease,https://ndc.services.cdc.gov/conditions/western-equine-encephalitis-virus-disease/
1060,2012,Babesiosis,https://ndc.services.cdc.gov/conditions/babesiosis/
1061,2012,Botulism,https://ndc.services.cdc.gov/conditions/botulism/
1062,2012,"Botulism, foodborne",https://ndc.services.cdc.gov/conditions/botulism-foodborne/
1063,2012,"Botulism, infant",https://ndc.services.cdc.gov/conditions/botulism-infant/
1064,2012,"Botulism, other",https://ndc.services.cdc.gov/conditions/botulism-other/
1065,2012,"Botulism, wound",https://ndc.services.cdc.gov/conditions/botulism-wound/
1066,2012,Brucellosis,https://ndc.services.cdc.gov/conditions/brucellosis/
1067,2012,Cancer,https://ndc.services.cdc.gov/conditions/cancer/
1068,2012,Chancroid,https://ndc.services.cdc.gov/conditions/chancroid/
1069,2012,Chlamydia trachomatis infection,https://ndc.services.cdc.gov/conditions/chlamydia-trachomatis-infection/
1070,2012,Cholera,https://ndc.services.cdc.gov/conditions/cholera/
1071,2012,Coccidioidomycosis,https://ndc.services.cdc.gov/conditions/coccidioidomycosis/
1072,2012,Cryptosporidiosis,https://ndc.services.cdc.gov/conditions/cryptosporidiosis/
1073,2012,Cyclosporiasis,https://ndc.services.cdc.gov/conditions/cyclosporiasis/
1074,2012,Dengue virus infections,https://ndc.services.cdc.gov/conditions/dengue-virus-infections/
1075,2012,Dengue fever,https://ndc.services.cdc.gov/conditions/dengue-fever/
1076,2012,Dengue hemorrhagic fever,https://ndc.services.cdc.gov/conditions/dengue-hemorrhagic-fever/
1077,2012,Dengue shock syndrome,https://ndc.services.cdc.gov/conditions/dengue-shock-syndrome/
1078,2012,Diphtheria,https://ndc.services.cdc.gov/conditions/diphtheria/
1079,2012,Ehrlichiosis and anaplasmosis,https://ndc.services.cdc.gov/conditions/ehrlichiosis-and-anaplasmosis/
1080,2012,Anaplasma phagocytophilum infection,https://ndc.services.cdc.gov/conditions/anaplasma-phagocytophilum-infection/
1081,2012,Ehrlichia chaffeensis infection,https://ndc.services.cdc.gov/conditions/ehrlichia-chaffeensis-infection/
1082,2012,Ehrlichia ewingii infection,https://ndc.services.cdc.gov/conditions/ehrlichia-ewingii-infection/
1083,2012,Undetermined human ehrlichiosis/anaplasmosis,https://ndc.services.cdc.gov/conditions/undetermined-human-ehrlichiosis-anaplasmosis/
1084,2012,Foodborne Disease Outbreak,https://ndc.services.cdc.gov/conditions/foodborne-disease-outbreak/
1085,2012,Giardiasis,https://ndc.services.cdc.gov/conditions/giardiasis/
1086,2012,Gonorrhea,https://ndc.services.cdc.gov/conditions/gonorrhea/
1087,2012,"Haemophilus influenzae, invasive disease",https://ndc.services.cdc.gov/conditions/haemophilus-influenzae-invasive-disease/
1088,2012,Hansen's disease,https://ndc.services.cdc.gov/conditions/hansens-disease/
1089,2012,Hantavirus pulmonary syndrome,https://ndc.services.cdc.gov/conditions/hantavirus-pulmonary-syndrome/
1090,2012,"Hemolytic uremic syndrome, post-diarrheal",https://ndc.services.cdc.gov/conditions/hemolytic-uremic-syndrome-post-diarrheal/
1091,2012,"Hepatitis A, acute",https://ndc.services.cdc.gov/conditions/hepatitis-a-acute/
1092,2012,"Hepatitis B, acute",https://ndc.services.cdc.gov/conditions/hepatitis-b-acute-historical-version/
1093,2012,"Hepatitis B, chronic",https://ndc.services.cdc.gov/conditions/hepatitis-b-chronic-historical-version/
1094,2012,"Hepatitis B, perinatal infection",https://ndc.services.cdc.gov/conditions/hepatitis-b-perinatal-virus-infection/
1095,2012,"Hepatitis C, acute",https://ndc.services.cdc.gov/conditions/hepatitis-c-acute/
1096,2012,"Hepatitis C, chronic",https://ndc.services.cdc.gov/conditions/hepatitis-c-chronic/
1097,2012,HIV infection (AIDS has been reclassified as HIV Stage III),https://ndc.services.cdc.gov/conditions/hiv-infection-aids-has-been-reclassified-as-hiv-stage-iii/
1098,2012,Influenza-associated pediatric mortality,https://ndc.services.cdc.gov/conditions/influenza-associated-pediatric-mortality/
1099,2012,Invasive pneumococcal disease,https://ndc.services.cdc.gov/conditions/invasive-pneumococcal-disease/
1100,2012,"Lead, elevated blood levels",https://ndc.services.cdc.gov/conditions/lead-elevated-blood-levels/
1101,2012,"Lead, elevated blood levels, adult (≥16 Years)",https://ndc.services.cdc.gov/conditions/lead-elevated-blood-levels-adult/
1102,2012,"Lead, elevated blood levels, children (<16 Years)",https://ndc.services.cdc.gov/conditions/lead-elevated-blood-levels-children/
1103,2012,Legionellosis,https://ndc.services.cdc.gov/conditions/legionellosis/
1104,2012,Listeriosis,https://ndc.services.cdc.gov/conditions/listeriosis/
1105,2012,Lyme disease,https://ndc.services.cdc.gov/conditions/lyme-disease/
1106,2012,Malaria,https://ndc.services.cdc.gov/conditions/malaria/
1107,2012,Measles,https://ndc.services.cdc.gov/conditions/measles/
1108,2012,Meningococcal disease,https://ndc.services.cdc.gov/conditions/meningococcal-disease/
1109,2012,Mumps,https://ndc.services.cdc.gov/conditions/mumps/
1110,2012,Novel influenza A virus infections,https://ndc.services.cdc.gov/conditions/novel-influenza-a-virus-infections/
1111,2012,Pertussis,https://ndc.services.cdc.gov/conditions/pertussis/
1112,2012,"Pesticide-related illness and injury, acute",https://ndc.services.cdc.gov/conditions/pesticide-related-illness-and-injury-acute/
1113,2012,Plague,https://ndc.services.cdc.gov/conditions/plague/
1114,2012,"Poliomyelitis, paralytic",https://ndc.services.cdc.gov/conditions/poliomyelitis-paralytic/
1115,2012,"Poliovirus infection, nonparalytic",https://ndc.services.cdc.gov/conditions/poliovirus-infection-nonparalytic/
1116,2012,Psittacosis,https://ndc.services.cdc.gov/conditions/psittacosis/
1117,2012,Q fever,https://ndc.services.cdc.gov/conditions/q-fever/
1118,2012,"Q fever, acute",https://ndc.services.cdc.gov/conditions/q-fever-acute/
1119,2012,"Q fever, chronic",https://ndc.services.cdc.gov/conditions/q-fever-chronic/
1120,2012,"Rabies, animal",https://ndc.services.cdc.gov/conditions/rabies-animal/
1121,2012,"Rabies, human",https://ndc.services.cdc.gov/conditions/rabies-human/
1122,2012,Rubella,https://ndc.services.cdc.gov/conditions/rubella/
1123,2012,"Rubella, congenital syndrome",https://ndc.services.cdc.gov/conditions/rubella-congenital-syndrome/
1124,2012,Salmonellosis,https://ndc.services.cdc.gov/conditions/salmonellosis/
1125,2012,Severe acute respiratory syndrome-associated coronavirus disease,https://ndc.services.cdc.gov/conditions/severe-acute-respiratory-syndrome-associated-coronavirus-disease/
1126,2012,Shiga toxin-producing Escherichia coli,https://ndc.services.cdc.gov/conditions/shiga-toxin-producing-escherichia-coli/
1127,2012,Shigellosis,https://ndc.services.cdc.gov/conditions/shigellosis/
1128,2012,Silicosis,https://ndc.services.cdc.gov/conditions/silicosis/
1129,2012,Smallpox,https://ndc.services.cdc.gov/conditions/smallpox/
1130,2012,Spotted fever rickettsiosis,https://ndc.services.cdc.gov/conditions/spotted-fever-rickettsiosis/
1131,2012,Streptococcal toxic shock syndrome,https://ndc.services.cdc.gov/conditions/streptococcal-toxic-shock-syndrome/
1132,2012,Syphilis,https://ndc.services.cdc.gov/conditions/syphilis/
1133,2012,Neurosyphilis,https://ndc.services.cdc.gov/conditions/neurosyphilis/
1134,2012,"Syphilis, congenital",https://ndc.services.cdc.gov/conditions/congenital-syphilis/
1135,2012,"Syphilis, early latent",https://ndc.services.cdc.gov/conditions/syphilis-early-latent/
1136,2012,"Syphilis, late latent",https://ndc.services.cdc.gov/conditions/syphilis-late-latent/
1137,2012,"Syphilis, late, with clinical manifestations other than neurosyphilis",https://ndc.services.cdc.gov/conditions/syphilis-late-with-clinical-manifestations-other-than-neurosyphilis/
1138,2012,"Syphilis, latent",https://ndc.services.cdc.gov/conditions/syphilis-latent/
1139,2012,"Syphilis, latent unknown duration",https://ndc.services.cdc.gov/conditions/syphilis-latent-unknown-duration/
1140,2012,"Syphilis, primary",https://ndc.services.cdc.gov/conditions/syphilis-primary/
1141,2012,"Syphilis, secondary",https://ndc.services.cdc.gov/conditions/syphilis-secondary/
1142,2012,Syphilitic stillbirth,https://ndc.services.cdc.gov/conditions/syphilitic-stillbirth/
1143,2012,Tetanus,https://ndc.services.cdc.gov/conditions/tetanus/
1144,2012,Toxic shock syndrome (other than streptococcal),https://ndc.services.cdc.gov/conditions/toxic-shock-syndrome-other-than-streptococcal/
1145,2012,Trichinellosis,https://ndc.services.cdc.gov/conditions/trichinellosis/
1146,2012,Tuberculosis,https://ndc.services.cdc.gov/conditions/tuberculosis/
1147,2012,Tularemia,https://ndc.services.cdc.gov/conditions/tularemia/
1148,2012,Typhoid fever,https://ndc.services.cdc.gov/conditions/typhoid-fever/
1149,2012,Vancomycin-intermediate Staphylococcus aureus and Vancomycin-resistant Staphylococcus aureus,https://ndc.services.cdc.gov/conditions/vancomycin-intermediate-staphylococcus-aureus-and-vancomycin-resistant-staphylococcus-aureus/
1150,2012,Varicella,https://ndc.services.cdc.gov/conditions/varicella/
1151,2012,Varicella deaths,https://ndc.services.cdc.gov/conditions/varicella-deaths/
1152,2012,Vibriosis,https://ndc.services.cdc.gov/conditions/vibriosis/
1153,2012,Viral hemorrhagic fever,https://ndc.services.cdc.gov/conditions/viral-hemorrhagic-fever/
1154,2012,Crimean-Congo hemorrhagic fever virus,https://ndc.services.cdc.gov/conditions/crimean-congo-hemorrhagic-fever-virus/
1155,2012,Ebola virus,https://ndc.services.cdc.gov/conditions/ebola-virus/
1156,2012,Lassa virus,https://ndc.services.cdc.gov/conditions/lassa-virus/
1157,2012,Lujo virus,https://ndc.services.cdc.gov/conditions/lujo-virus/
1158,2012,Marburg virus,https://ndc.services.cdc.gov/conditions/marburg-virus/
1159,2012,New World arenavirus – Guanarito virus,https://ndc.services.cdc.gov/conditions/new-world-arenavirus-guanarito-virus/
1160,2012,New World arenavirus – Junin virus,https://ndc.services.cdc.gov/conditions/new-world-arenavirus-junin-virus/
1161,2012,New World arenavirus – Machupo virus,https://ndc.services.cdc.gov/conditions/new-world-arenavirus-machupo-virus/
1162,2012,New World arenavirus – Sabia virus,https://ndc.services.cdc.gov/conditions/new-world-arenavirus-sabia-virus/
1163,2012,Waterborne Disease Outbreak,https://ndc.services.cdc.gov/conditions/waterborne-disease-outbreak/
1164,2012,Yellow fever,https://ndc.services.cdc.gov/conditions/yellow-fever/
1165,2013,Anthrax,https://ndc.services.cdc.gov/conditions/anthrax/
1166,2013,"Arboviral diseases, neuroinvasive and non-neuroinvasive",https://ndc.services.cdc.gov/conditions/arboviral-diseases-neuroinvasive-and-non-neuroinvasive/
1167,2013,California serogroup virus diseases,https://ndc.services.cdc.gov/conditions/california-serogroup-virus-diseases/
1168,2013,Eastern equine encephalitis virus disease,https://ndc.services.cdc.gov/conditions/eastern-equine-encephalitis-virus-disease/
1169,2013,Powassan virus disease,https://ndc.services.cdc.gov/conditions/powassan-virus-disease/
1170,2013,St. Louis encephalitis virus disease,https://ndc.services.cdc.gov/conditions/st-louis-encephalitis-virus-disease/
1171,2013,West Nile virus disease,https://ndc.services.cdc.gov/conditions/west-nile-virus-disease/
1172,2013,Western equine encephalitis virus disease,https://ndc.services.cdc.gov/conditions/western-equine-encephalitis-virus-disease/
1173,2013,Babesiosis,https://ndc.services.cdc.gov/conditions/babesiosis/
1174,2013,Botulism,https://ndc.services.cdc.gov/conditions/botulism/
1175,2013,"Botulism, foodborne",https://ndc.services.cdc.gov/conditions/botulism-foodborne/
1176,2013,"Botulism, infant",https://ndc.services.cdc.gov/conditions/botulism-infant/
1177,2013,"Botulism, other",https://ndc.services.cdc.gov/conditions/botulism-other/
1178,2013,"Botulism, wound",https://ndc.services.cdc.gov/conditions/botulism-wound/
1179,2013,Brucellosis,https://ndc.services.cdc.gov/conditions/brucellosis/
1180,2013,Cancer,https://ndc.services.cdc.gov/conditions/cancer/
1181,2013,Chancroid,https://ndc.services.cdc.gov/conditions/chancroid/
1182,2013,Chlamydia trachomatis infection,https://ndc.services.cdc.gov/conditions/chlamydia-trachomatis-infection/
1183,2013,Cholera,https://ndc.services.cdc.gov/conditions/cholera/
1184,2013,Coccidioidomycosis,https://ndc.services.cdc.gov/conditions/coccidioidomycosis/
1185,2013,Cryptosporidiosis,https://ndc.services.cdc.gov/conditions/cryptosporidiosis/
1186,2013,Cyclosporiasis,https://ndc.services.cdc.gov/conditions/cyclosporiasis/
1187,2013,Dengue virus infections,https://ndc.services.cdc.gov/conditions/dengue-virus-infections/
1188,2013,Dengue fever,https://ndc.services.cdc.gov/conditions/dengue-fever/
1189,2013,Dengue hemorrhagic fever,https://ndc.services.cdc.gov/conditions/dengue-hemorrhagic-fever/
1190,2013,Dengue shock syndrome,https://ndc.services.cdc.gov/conditions/dengue-shock-syndrome/
1191,2013,Diphtheria,https://ndc.services.cdc.gov/conditions/diphtheria/
1192,2013,Ehrlichiosis and anaplasmosis,https://ndc.services.cdc.gov/conditions/ehrlichiosis-and-anaplasmosis/
1193,2013,Anaplasma phagocytophilum infection,https://ndc.services.cdc.gov/conditions/anaplasma-phagocytophilum-infection/
1194,2013,Ehrlichia chaffeensis infection,https://ndc.services.cdc.gov/conditions/ehrlichia-chaffeensis-infection/
1195,2013,Ehrlichia ewingii infection,https://ndc.services.cdc.gov/conditions/ehrlichia-ewingii-infection/
1196,2013,Undetermined human ehrlichiosis/anaplasmosis,https://ndc.services.cdc.gov/conditions/undetermined-human-ehrlichiosis-anaplasmosis/
1197,2013,Foodborne Disease Outbreak,https://ndc.services.cdc.gov/conditions/foodborne-disease-outbreak/
1198,2013,Giardiasis,https://ndc.services.cdc.gov/conditions/giardiasis/
1199,2013,Gonorrhea,https://ndc.services.cdc.gov/conditions/gonorrhea/
1200,2013,"Haemophilus influenzae, invasive disease",https://ndc.services.cdc.gov/conditions/haemophilus-influenzae-invasive-disease/
1201,2013,Hansen's disease,https://ndc.services.cdc.gov/conditions/hansens-disease/
1202,2013,Hantavirus pulmonary syndrome,https://ndc.services.cdc.gov/conditions/hantavirus-pulmonary-syndrome/
1203,2013,"Hemolytic uremic syndrome, post-diarrheal",https://ndc.services.cdc.gov/conditions/hemolytic-uremic-syndrome-post-diarrheal/
1204,2013,"Hepatitis A, acute",https://ndc.services.cdc.gov/conditions/hepatitis-a-acute/
1205,2013,"Hepatitis B, acute",https://ndc.services.cdc.gov/conditions/hepatitis-b-acute-historical-version/
